-224.02651646805026,"{'num_cores': 7.0, 'freq': 0.6288396120071411, 'mem_type': 2.0, 'mem_size': 256.0}",[776.25767922 271.88651884 278.88651884]
-224.11624834982973,"{'num_cores': 11.0, 'freq': 0.5533575415611267, 'mem_type': 2.0, 'mem_size': 256.0}",[1556.36439431  551.54659146  569.54659146]
-7.107688079875435,"{'num_cores': 11.0, 'freq': 2.720576047897339, 'mem_type': 0.0, 'mem_size': 32.0}",[1668.8055464  613.7083196  642.7083196]
-32.084855856477986,"{'num_cores': 6.0, 'freq': 2.661797046661377, 'mem_type': 2.0, 'mem_size': 64.0}",[1872.1291405   697.69371074  732.69371074]
-224.002438110803,"{'num_cores': 4.0, 'freq': 2.3037755489349365, 'mem_type': 2.0, 'mem_size': 256.0}",[2648.73669159  968.60503739 1007.60503739]
-224.0828610254385,"{'num_cores': 10.0, 'freq': 1.6413841247558594, 'mem_type': 2.0, 'mem_size': 256.0}",[3430.01945984 1249.52918977 1298.52918977]
-96.26477374557152,"{'num_cores': 11.0, 'freq': 1.0478107929229736, 'mem_type': 2.0, 'mem_size': 128.0}",[3827.11508143 1402.67262214 1462.67262214]
-480.0028359226206,"{'num_cores': 5.0, 'freq': 2.849996328353882, 'mem_type': 2.0, 'mem_size': 512.0}",[5373.81507409 1933.22261113 1998.22261113]
-224.14791041190023,"{'num_cores': 12.0, 'freq': 0.8660943508148193, 'mem_type': 0.0, 'mem_size': 256.0}",[6155.54726279 2215.82089418 2292.82089418]
-224.01131046022869,"{'num_cores': 2.0, 'freq': 2.2592568397521973, 'mem_type': 2.0, 'mem_size': 256.0}",[6930.06577647 2482.5986647  2561.5986647 ]
-7.189165264052155,"{'num_cores': 11.0, 'freq': 0.7022722959518433, 'mem_type': 2.0, 'mem_size': 32.0}",[7038.47032106 2538.70548159 2628.70548159]
-96.01026436743305,"{'num_cores': 4.0, 'freq': 1.0146757364273071, 'mem_type': 2.0, 'mem_size': 128.0}",[7428.49967253 2677.7495088  2771.7495088 ]
-480.00597925367236,"{'num_cores': 6.0, 'freq': 1.1396981477737427, 'mem_type': 0.0, 'mem_size': 512.0}",[8972.77906883 3205.16860324 3305.16860324]
-32.79885761320866,"{'num_cores': 11.0, 'freq': 0.6714441180229187, 'mem_type': 2.0, 'mem_size': 64.0}",[9177.12195706 3293.1829356  3404.1829356 ]
-224.0245586726986,"{'num_cores': 7.0, 'freq': 0.9985567927360535, 'mem_type': 0.0, 'mem_size': 256.0}",[9954.11907065 3566.17860597 3684.17860597]
-480.03874609821634,"{'num_cores': 10.0, 'freq': 1.5553028583526611, 'mem_type': 0.0, 'mem_size': 512.0}",[11503.22967637  4102.84451455  4230.84451455]
-96.0970861679146,"{'num_cores': 8.0, 'freq': 0.7154884338378906, 'mem_type': 2.0, 'mem_size': 128.0}",[11896.66065323  4248.99097985  4384.99097985]
-480.0512209803747,"{'num_cores': 11.0, 'freq': 1.5819512605667114, 'mem_type': 1.0, 'mem_size': 512.0}",[13446.82455575  4787.73683363  4934.73683363]
-480.0005393629924,"{'num_cores': 4.0, 'freq': 2.7195754051208496, 'mem_type': 1.0, 'mem_size': 512.0}",[14992.26370656  5315.89555985  5466.89555985]
-96.083595946837,"{'num_cores': 8.0, 'freq': 2.2396039962768555, 'mem_type': 1.0, 'mem_size': 128.0}",[15388.74291456  5466.61437184  5625.61437184]
-96.0261520476878,"{'num_cores': 2.0, 'freq': 1.8520909547805786, 'mem_type': 0.0, 'mem_size': 128.0}",[15778.44709647  5604.1706447   5765.1706447 ]
-224.10943583510206,"{'num_cores': 11.0, 'freq': 2.198066473007202, 'mem_type': 1.0, 'mem_size': 256.0}",[16561.84322941  5888.76484412  6060.76484412]
-224.0051266764732,"{'num_cores': 5.0, 'freq': 1.455227255821228, 'mem_type': 2.0, 'mem_size': 256.0}",[17337.75368392  6159.13052589  6336.13052589]
-224.01120025366166,"{'num_cores': 6.0, 'freq': 2.1335630416870117, 'mem_type': 2.0, 'mem_size': 256.0}",[18116.02081001  6433.53121501  6616.53121501]
-8.083238837699383,"{'num_cores': 12.0, 'freq': 2.5820224285125732, 'mem_type': 0.0, 'mem_size': 32.0}",[18229.18485487  6497.2772823   6692.2772823 ]
-224.05943394043263,"{'num_cores': 9.0, 'freq': 1.2063138484954834, 'mem_type': 2.0, 'mem_size': 256.0}",[19008.59748256  6774.89622384  6978.89622384]
-224.0022427393005,"{'num_cores': 4.0, 'freq': 1.9310635328292847, 'mem_type': 0.0, 'mem_size': 256.0}",[19784.45960963  7044.68941444  7252.68941444]
-480.067724780156,"{'num_cores': 12.0, 'freq': 2.1427431106567383, 'mem_type': 0.0, 'mem_size': 512.0}",[21336.74509585  7587.11764377  7807.11764377]
-32.049371674547444,"{'num_cores': 3.0, 'freq': 0.5295494794845581, 'mem_type': 1.0, 'mem_size': 0.0}",[21340.80419481  7594.70629221  7817.70629221]
-32.05077537895671,"{'num_cores': 5.0, 'freq': 0.8809815049171448, 'mem_type': 2.0, 'mem_size': 64.0}",[21539.56615782  7671.34923673  7899.34923673]
-480.00417391850283,"{'num_cores': 6.0, 'freq': 1.9164584875106812, 'mem_type': 1.0, 'mem_size': 512.0}",[23085.39907479  8201.09861219  8435.09861219]
-96.00231199522885,"{'num_cores': 4.0, 'freq': 1.333735466003418, 'mem_type': 1.0, 'mem_size': 128.0}",[23476.06654572  8341.09981859  8579.09981859]
-96.19403356375348,"{'num_cores': 10.0, 'freq': 2.540456533432007, 'mem_type': 0.0, 'mem_size': 128.0}",[23875.14745879  8496.72118819  8744.72118819]
-480.01230731119034,"{'num_cores': 1.0, 'freq': 0.6527174711227417, 'mem_type': 2.0, 'mem_size': 512.0}",[25413.45289373  9012.6793406   9261.6793406 ]
-224.0237490975843,"{'num_cores': 1.0, 'freq': 0.7193127870559692, 'mem_type': 1.0, 'mem_size': 256.0}",[26183.89151931  9272.83727896  9522.83727896]
-32.60664381713136,"{'num_cores': 10.0, 'freq': 0.5190472602844238, 'mem_type': 2.0, 'mem_size': 64.0}",[26386.92961383  9358.39442074  9618.39442074]
-6.009669617326882,"{'num_cores': 10.0, 'freq': 2.3407769203186035, 'mem_type': 1.0, 'mem_size': 32.0}",[26497.61116767  9417.4167515   9687.4167515 ]
-224.00450626759775,"{'num_cores': 3.0, 'freq': 1.8627841472625732, 'mem_type': 2.0, 'mem_size': 256.0}",[27272.33673596  9685.00510395  9958.00510395]
-224.01147335475278,"{'num_cores': 2.0, 'freq': 1.6255743503570557, 'mem_type': 0.0, 'mem_size': 256.0}",[28045.58788466  9949.881827   10224.881827  ]
-224.0111611315046,"{'num_cores': 2.0, 'freq': 2.017648935317993, 'mem_type': 0.0, 'mem_size': 256.0}",[28819.62318254 10215.9347738  10492.9347738 ]
-96.09659096859352,"{'num_cores': 8.0, 'freq': 0.7530854940414429, 'mem_type': 2.0, 'mem_size': 128.0}",[29213.12935352 10362.19403028 10647.19403028]
-32.57383483789579,"{'num_cores': 10.0, 'freq': 2.233914613723755, 'mem_type': 2.0, 'mem_size': 64.0}",[29419.59718275 10452.89577413 10747.89577413]
-96.02488276404908,"{'num_cores': 2.0, 'freq': 2.8821053504943848, 'mem_type': 1.0, 'mem_size': 128.0}",[29811.36139345 10593.54209018 10890.54209018]
-224.0225183851074,"{'num_cores': 7.0, 'freq': 1.7021013498306274, 'mem_type': 2.0, 'mem_size': 256.0}",[30589.76559615 10868.64839423 11172.64839423]
-224.0103842066884,"{'num_cores': 2.0, 'freq': 2.8076090812683105, 'mem_type': 1.0, 'mem_size': 256.0}",[31365.38081431 11137.07122147 11443.07122147]
-224.08309110436343,"{'num_cores': 10.0, 'freq': 2.4813718795776367, 'mem_type': 0.0, 'mem_size': 256.0}",[32148.34355807 11420.51533711 11736.51533711]
-224.02641781322384,"{'num_cores': 7.0, 'freq': 0.6450541615486145, 'mem_type': 0.0, 'mem_size': 256.0}",[32924.6336664  11692.45049959 12015.45049959]
-96.34106377525235,"{'num_cores': 12.0, 'freq': 2.7749640941619873, 'mem_type': 2.0, 'mem_size': 128.0}",[33326.18359458 11852.77539188 12187.77539188]
-224.00925860335872,"{'num_cores': 6.0, 'freq': 2.384629726409912, 'mem_type': 1.0, 'mem_size': 256.0}",[34104.95285404 12127.92928106 12468.92928106]
-224.00601655755577,"{'num_cores': 5.0, 'freq': 1.1660611629486084, 'mem_type': 0.0, 'mem_size': 256.0}",[34880.28497636 12397.42746454 12743.42746454]
